Kingdom,Phylum,Class,Order,Family,Genus,,HBP_0W,HBP_4W,HBP_8W,LBP_0W,LBP_4W,LBP_8W,NBP_0W,NBP_4W,NBP_8W,CKP_0W,CKP_4W,CKP_8W,CKAK_0W_37.C,CKAK_4W_37.C,CKAK_8W_37.C,LowAK_0W_37.C,LowAK_4W_37.C,LowAK_8W_37.C,CKAK_0W_28.C,CKAK_4W_28.C,CKAK_8W_28.C,LowAK_0W_28.C,LowAK_4W_28.C,LowAK_8W_28.C
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_S24-7_group,mouse_gut_metagenome,,mouse_gut_metagenome,1,0,0,1,0,1,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,Sphingobacterium_daejeonense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0
Bacteria,Cyanobacteria,Melainabacteria,Obscuribacterales,uncultured_bacterium,uncultured_bacterium,,uncultured_bacterium,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0
Bacteria,Elusimicrobia,Elusimicrobia,Lineage_IV,uncultured_Termite_group_1_bacterium,uncultured_Termite_group_1_bacterium,,uncultured_Termite_group_1_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_luciferensis,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_sp._Con_a/4,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,0,1,2,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_subtilis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_subtilis_subsp._spizizenii,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,4,0,0,0,1,0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus_sp._UAC-68,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,1,0,0,1,2
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,,uncultured_rumen_bacterium_4C28d-17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_5,,uncultured_bacterium,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,,Planctomyces_sp._599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,Bradyrhizobium_sp._TUTMFJ1A1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,,beta_proteobacterium_PI_GH1.1.B10,1,0,1,0,0,0,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,,uncultured_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,1,0,0,0
Bacteria,Saccharibacteria,uncultured_cyanobacterium,uncultured_cyanobacterium,uncultured_cyanobacterium,uncultured_cyanobacterium,,uncultured_cyanobacterium,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema_2,,Treponema_berlinense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0
Bacteria,Acidobacteria,Subgroup_6,uncultured_bacterium,uncultured_bacterium,uncultured_bacterium,,uncultured_bacterium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,env.OPS_17,uncultured_soil_bacterium,,uncultured_soil_bacterium,0,0,0,0,2,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,,uncultured_Chlamydiales_bacterium,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_weihenstephanensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus_sp._PB1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,1,0,2,3
Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Finegoldia,,uncultured_bacterium,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Eubacterium_coprostanoligenes_group,,uncultured_organism,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_2,,uncultured_bacterium,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,,Achromobacter_sp._MHS21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,3,1,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,,Burkholderia_pseudomallei_RF43Bp22,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,1,0,0,2,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,,uncultured_Ralstonia_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,3,0,0
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured_marine_bacterium,,uncultured_marine_bacterium,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,,Klebsiella_sp._SOR89,3,0,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter_sp._MJMG7.2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Salmonella_enterica_subsp._enterica_serovar_Typhi,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,,uncultured_bacterium,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_megaterium,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0,1,4,0,0,0,1,0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus_aureus,0,0,0,0,1,2,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,4
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,,unidentified,0,0,0,2,0,0,7,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unclassified,,unclassified,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,,uncultured_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,uncultured_Bradyrhizobiaceae_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,uncultured_proteobacterium,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,5,0,0,1,1,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified,unclassified,,unclassified,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,1,1,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,,uncultured_bacterium,3,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter,,Franconibacter_pulveris,1,0,0,1,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,,Klebsiella_variicola,1,2,1,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,,Escherichia_coli_Nissle_1917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,0,0,2,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,,Klebsiella_sp._A20-KP16,2,0,0,3,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,,Escherichia_coli,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,4,3,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,uncultured_organism,0,0,1,0,0,4,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,,Hydra_vulgaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas_peli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,WN-HWB-116,uncultured_proteobacterium,uncultured_proteobacterium,,uncultured_proteobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,unclassified,0,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,3,0,0,1,0,1,0
Bacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,unclassified,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,5,0,0,0,2,0,0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter,,uncultured_bacterium,0,0,3,0,0,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_atrophaeus,0,0,0,0,1,1,4,1,0,1,0,0,0,1,2,0,1,0,0,0,1,1,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_mycoides,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,Bacillus_pumilus,0,0,0,1,0,0,2,0,0,7,0,0,0,0,0,0,2,0,2,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus_sp._X2,1,1,3,2,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Streptomyces_canus,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0,1,1,0,0,2,2,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,,uncultured_Clostridiales_bacterium,0,0,1,0,0,0,6,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,,uncultured_rumen_bacterium,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,Bradyrhizobium_sp._ARR220,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,uncultured_Hyphomicrobiaceae_bacterium,,uncultured_Hyphomicrobiaceae_bacterium,0,0,0,0,0,8,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,uncultured_alpha_proteobacterium,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,,Achromobacter_sp._G10,0,0,0,0,0,0,4,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Sphaerotilus,,Austrofundulus_limnaeus,1,0,0,4,0,1,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,oca12,BTEX-degrading_bacterium_enrichment_culture,BTEX-degrading_bacterium_enrichment_culture,,BTEX-degrading_bacterium_enrichment_culture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,,Escherichia_coli_TOP293-4,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,5,3,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,,Xanthomonadaceae_bacterium_TDMA-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,Stenotrophomonas_sp._SY4C,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,,unclassified,0,0,0,2,0,1,4,2,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,,uncultured_Bacteroidetes_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,,uncultured_Candidatus_Rhabdochlamydia_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus_carnosus_subsp._carnosus,0,0,1,0,0,0,4,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus_sp._NR_4-12,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,2,0,0,2,0,0,2,3
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,,mouse_gut_metagenome,0,0,0,0,0,3,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,,unclassified,1,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,2,0,5,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,uncultured,,uncultured_bacterium,0,2,0,0,0,0,0,0,0,2,0,4,0,0,5,1,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_Incertae_Sedis,Reyranella,,uncultured_bacterium,0,0,0,0,0,0,6,0,2,0,0,1,0,1,4,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,,Pantoea_sp._ICB207,7,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter_puyangensis,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Bacteria,Proteobacteria,unclassified,unclassified,unclassified,unclassified,,unclassified,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,3,2,0,0,4,0,0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,,Chryseobacterium_bovis_DSM_19482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,0,0,0,3,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,,uncultured_rumen_bacterium,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,,unclassified,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,,uncultured_Phenylobacterium_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,Bradyrhizobium_sp._JGI_0001019-M21,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,4,0,0,2,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,,Alcaligenes_sp._TS-MOSK-3,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,0,0,3,0,0,3,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,,Bradyrhizobium_sp._AM45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0,1,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylophilus,,uncultured_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,,uncultured_bacterium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buttiauxella,,uncultured_soil_bacterium,9,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,,Enterobacter_sp._Eg8,3,0,0,6,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,,Klebsiella_oxytoca,6,0,2,2,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,,Salmonella_enterica_subsp._enterica_serovar_Weltevreden,1,0,2,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,Stenotrophomonas_rhizophila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,1,0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Gordonibacter,,uncultured_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,12,0,0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,Bacteroides_sp._SLC1-38,0,0,3,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured_Chloroflexi_bacterium,uncultured_Chloroflexi_bacterium,,uncultured_Chloroflexi_bacterium,0,0,0,1,2,0,0,1,0,1,0,0,0,0,5,0,6,0,0,0,0,1,0
Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,,Mucispirillum_sp._69,0,0,1,0,0,0,6,0,2,3,0,0,0,0,3,0,0,0,0,0,0,2,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,uncultured_Streptococcus_sp.,4,0,0,3,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,,uncultured_organism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,,uncultured_bacterium,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,,Ruminococcus_flavefaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,,uncultured_bacterium,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,8,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,uncultured,,uncultured_bacterium,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,,Alcaligenes_sp._enrichment_culture_clone_BQN23,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,3,3,0,1,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,,uncultured_Alcaligenes_sp.,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,2,2,0,0,2,1,0
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Oligoflexus,,uncultured_bacterium,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,,marine_metagenome,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,,uncultured_bacterium,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,3,3,0,0,2,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,,Klebsiella_sp._A15-KP11,4,1,0,2,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,,Klebsiella_sp._B12,2,4,0,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,,Klebsiella_sp._SW4,3,2,0,3,2,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,,Salmonella_enterica,4,2,1,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,,Solanum_melongena_eggplant,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2,6,0,1,2,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,Pseudomonas_geniculata,0,1,0,0,1,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema_2,,uncultured_Treponema_sp.,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,uncultured_bacterium,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,cvE6,uncultured_bacterium,,uncultured_bacterium,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,unclassified,,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,,uncultured_bacterium,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,2,7,0,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,,Enterobacter_sp._CG3,1,1,1,9,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
